ts,run_id,event,strategy,asset,slug,left_s,bn_px,up_ask,up_bid,up_spread,up_bid_sz,up_ask_sz,up_n_bids,up_n_asks,up_age_ms,dn_ask,dn_bid,dn_spread,dn_bid_sz,dn_ask_sz,dn_n_bids,dn_n_asks,dn_age_ms,fill_up,fill_dn,cost_up,cost_dn,dump_side,dump_px,dump_bid,dump_bid_src,dump_rec,cl_open,cl_close,cl_delta_pct,settle_dir,settle_src,clob_up_bid,clob_dn_bid,entry_fees,dump_fee,pnl,cum_pnl,cap,w,l,flags,
2026-03-08T23:45:16.437660373+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773013500,284,1.34,0.49,0.47,0.02,35,36,47,51,0,0.53,0.51,0.02,36,35,51,47,0,0.491,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:45:17.303155106+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773013500,283,1.34,0.49,0.47,0.02,35,21,47,51,0,0.53,0.51,0.02,21,35,51,47,0,0.491,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:45:19.378996570+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773013500,281,1938.5,0.49,0.48,0.01,10,46,48,51,0,0.52,0.51,0.01,46,10,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:45:19.534386754+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773013500,281,1938.5,0.49,0.48,0.01,23,33,48,51,0,0.52,0.51,0.01,33,23,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:45:23.505179158+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773013500,277,66104.48,0.51,0.48,0.03,43.5,254.2,48,49,0,0.52,0.49,0.03,254.2,43.5,49,48,0,0.511,0.521,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-08T23:45:23.663627242+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773013500,277,66104.48,0.48,0.47,0.01,92.9,45,47,52,0,0.53,0.52,0.01,45,92.9,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:46:53.816077407+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773013500,187,81.66,0.49,0.47,0.02,18,8.8,47,51,0,0.53,0.51,0.02,8.8,18,51,47,0,0.491,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:46:54.794942613+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773013500,186,81.67,0.5,0.47,0.03,10,67.2,47,50,0,0.53,0.5,0.03,67.2,10,50,47,0,0.501,0.531,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-08T23:49:31.115905795+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773013500,29,66149.38,,,,,,,,,,,,,94.2,,19,80,,,,,DN,0.16,0.19,REAL,1.5355,66121.73,66157.79,0.0545,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:49:31.116007018+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773013500,29,81.78,,,,,,,,,,,,,20,,10,86,,,,,DN,0.1,0.1,REAL,0.9416,81.71,81.79,0.1025,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:49:31.360808129+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773013500,29,66149.37,,,,,,,,,,,,,126.4,,20,78,,,,,DN,0.16,0.2,REAL,1.5066,66118.38,66151.62,0.0503,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:49:31.360892767+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773013500,29,81.78,,,,,,,,,,,,,5,,11,87,,,,,DN,0.09,0.11,REAL,0.8475,81.71,81.78,0.0903,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:49:33.189361378+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773013500,27,1941.65,,,,,,,,,,,,,3.9,,3,96,,,,,DN,0.029,0.03,REAL,0.2783,1938.97,1941.15,0.1121,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:49:33.189483602+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773013500,27,1.34,,,,,,,,,,,,,156.1,,1,98,,,,,DN,0.01,0.01,REAL,0.0942,1.34,1.34,0.1135,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:49:33.429594470+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773013500,27,1.34,,,,,,,,,,,,,156.1,,1,98,,,,,DN,0.01,0.01,REAL,0.0942,1.34,1.34,0.1147,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:49:33.429693129+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773013500,27,1941.88,,,,,,,,,,,,,3.9,,3,96,,,,,DN,0.029,0.03,REAL,0.2783,1938.97,1941.15,0.1121,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:50:00.469335734+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773013500,0,66149.93,,,0.03,,,,,,,,0.03,,,,,,,,,,,0.16,,,66121.73,66133.11,0.0172,UP,CL,0.99,0,0.3025,0.0806,0.9371,84.0118,184.0118,78,40,,,
2026-03-08T23:50:00.469488635+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773013500,0,1941.61,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,1938.97,1941.04,0.1064,UP,CL,0.99,0,0.3088,0.0169,0.136,83.2106,183.2106,78,40,,,
2026-03-08T23:50:00.469575006+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773013500,0,1.34,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.01,,,1.34,1.34,0.1013,UP,CL,0.99,0,0.3056,0.0058,-0.034,83.0406,183.0406,77,41,,,
2026-03-08T23:50:00.469684430+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773013500,0,81.77,,,0.03,,,,,,,,0.03,,,,,,,,,,,0.1,,,81.71,81.75,0.0534,UP,CL,0.99,0,0.3025,0.053,0.5662,83.6408,183.6408,78,40,,,
2026-03-08T23:50:00.768198951+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773013500,0,1.34,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.01,,,1.34,1.34,0.1025,UP,CL,0.99,0,0.3056,0.0058,-0.034,115.1947,215.1947,106,45,,,
2026-03-08T23:50:00.768278330+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773013500,0,66153.65,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.16,,,66118.38,66133.11,0.0223,UP,CL,0.99,0,0.3087,0.0791,1.5138,116.7424,216.7424,107,44,,,
2026-03-08T23:50:00.768307344+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773013500,0,81.77,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.09,,,81.71,81.75,0.0534,UP,CL,0.99,0,0.3056,0.0482,0.6769,115.9056,215.9056,107,44,,,
2026-03-08T23:50:00.768336328+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773013500,0,1941.62,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,1938.97,1941.04,0.1064,UP,CL,0.99,0,0.3088,0.0169,0.136,115.3646,215.3646,107,44,,,
2026-03-08T23:51:32.652534278+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773013800,208,1941.12,0.53,0.5,0.03,26,167.4,50,47,0,0.5,0.47,0.03,167.4,26,47,50,0,0.531,0.501,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-08T23:51:33.262690159+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773013800,207,1941.22,0.53,0.49,0.04,302,17,49,47,0,0.51,0.47,0.04,17,302,47,49,0,0.531,0.511,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-08T23:51:46.846884367+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773013800,194,66145.39,0.53,0.52,0.01,61.9,255.2,52,47,0,0.48,0.47,0.01,255.2,61.9,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:51:46.847005790+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773013800,194,81.77,0.53,0.52,0.01,9.6,52.1,52,47,0,0.48,0.47,0.01,52.1,9.6,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:51:47.270132568+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773013800,193,66143.21,0.53,0.51,0.02,95,453.5,51,47,0,0.49,0.47,0.02,453.5,95,47,51,0,0.531,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:51:47.270310886+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773013800,193,81.76,0.53,0.52,0.01,38.5,28,52,47,0,0.48,0.47,0.01,28,38.5,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:51:55.261688757+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773013800,185,1.34,0.53,0.52,0.01,23.3,8,52,47,0,0.48,0.47,0.01,8,23.3,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:51:55.687974689+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773013800,185,1.34,0.53,0.52,0.01,7.3,80.8,52,47,0,0.48,0.47,0.01,80.8,7.3,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:54:33.671505836+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773013800,27,81.64,,,,,,,,,,,,,262.9,,2,97,,,,,UP,0.019,0.02,REAL,0.1789,81.75,81.63,-0.1416,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:54:33.671597585+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773013800,27,66016.53,,,,,,,,,,,,,0,,0,99,,,,,UP,0.099,0.1,EST,0.9322,66131.28,66010.15,-0.1832,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T23:54:33.671666579+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773013800,27,1938.39,,,,,,,,,,,,,1055,,1,98,,,,,UP,0.01,0.01,REAL,0.0942,1940.94,1938.13,-0.1449,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:54:33.671710014+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773013800,27,1.34,,,,,,,,,,,,,0,,0,98,,,,,UP,0.099,0.1,EST,0.9322,1.34,1.34,-0.1733,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T23:54:33.876952574+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773013800,27,1.34,,,,,,,,,,,,,0,,0,98,,,,,UP,0.099,0.1,EST,0.9322,1.34,1.34,-0.1733,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T23:54:33.877047108+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773013800,27,66016.53,,,,,,,,,,,,,0,,0,99,,,,,UP,0.099,0.1,EST,0.9322,66131.28,66010.15,-0.1832,,,,,,,,,,,,,TAKER_FORCE|EST_BID
2026-03-08T23:54:33.877106508+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773013800,27,81.64,,,,,,,,,,,,,262.9,,2,97,,,,,UP,0.019,0.02,REAL,0.1789,81.75,81.63,-0.1416,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:54:33.877133929+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773013800,27,1938.39,,,,,,,,,,,,,1004.5,,1,98,,,,,UP,0.01,0.01,REAL,0.0942,1940.94,1938.13,-0.1449,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:55:00.049132091+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773013800,0,1.34,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,1.34,1.34,-0.1207,DOWN,CL,0,0.99,0.3087,0.0525,0.966,85.6459,185.6459,81,41,,,
2026-03-08T23:55:00.049233595+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773013800,0,66038.01,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.099,,,66131.28,66041.78,-0.1353,DOWN,CL,0,0.99,0.3056,0.0525,0.7574,85.4373,185.4373,81,41,,,
2026-03-08T23:55:00.049266293+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773013800,0,81.64,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,81.75,81.65,-0.1176,DOWN,CL,0,0.99,0.3087,0.011,0.2542,84.9341,184.9341,81,41,,,
2026-03-08T23:55:00.049298462+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773013800,0,1939.17,,,0.03,,,,,,,,0.03,,,,,,,,,,,0.01,,,1940.94,1939.42,-0.0787,DOWN,CL,0,0.99,0.3025,0.0058,-0.2341,84.4458,184.4458,80,42,,,
2026-03-08T23:55:00.878718368+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773013800,0,81.64,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,81.75,81.65,-0.1224,DOWN,CL,0,0.99,0.3087,0.011,0.2542,117.7755,217.7755,110,45,,,
2026-03-08T23:55:00.878876657+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773013800,0,66038.01,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,66131.28,66041.33,-0.136,DOWN,CL,0,0.99,0.3087,0.0525,0.966,118.4873,218.4873,110,45,,,
2026-03-08T23:55:00.878919913+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773013800,0,1939.17,,,0.04,,,,,,,,0.04,,,,,,,,,,,0.01,,,1940.94,1939.3,-0.0845,DOWN,CL,0,0.99,0.2994,0.0058,-0.4263,117.095,217.095,109,46,,,
2026-03-08T23:55:00.878963969+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773013800,0,1.34,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.099,,,1.34,1.34,-0.1226,DOWN,CL,0,0.99,0.3087,0.0525,0.966,118.4873,218.4873,110,45,,,
2026-03-08T23:55:10.386362095+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773014100,290,66035.18,0.52,0.48,0.04,231.2,109.3,48,48,0,0.52,0.48,0.04,109.3,231.2,48,48,0,0.521,0.521,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-08T23:55:10.386506973+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773014100,290,1.34,0.49,0.48,0.01,4,68,47,51,0,0.52,0.51,0.01,68,4,51,47,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:55:10.554541137+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773014100,290,66035.18,0.5,0.48,0.02,127.4,5,48,50,0,0.52,0.5,0.02,5,127.4,50,48,0,0.501,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:55:10.554714088+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773014100,290,1.34,0.49,0.48,0.01,4,68,47,51,0,0.52,0.51,0.01,68,4,51,47,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:55:14.692786155+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773014100,286,81.64,0.51,0.5,0.01,10,14,50,49,0,0.5,0.49,0.01,14,10,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:55:14.810869445+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773014100,286,81.64,0.5,0.49,0.01,10,7,49,50,0,0.51,0.5,0.01,7,10,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:55:19.870961689+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773014100,281,1939.34,0.53,0.52,0.01,5,239.9,51,47,0,0.48,0.47,0.01,239.9,5,47,51,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:55:20.022036885+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773014100,280,1939.34,0.5,0.49,0.01,19.8,13,49,50,0,0.51,0.5,0.01,13,19.8,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-08T23:59:33.551678508+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773014100,27,81.58,,,,,,,,,,,,,10,,4,88,,,,,UP,0.03,0.04,REAL,0.2994,81.66,81.53,-0.1541,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:59:33.551835885+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773014100,27,1937.62,,,,,,,,,,,,,1899.7,,1,98,,,,,UP,0.01,0.01,REAL,0.0998,1939.47,1935.89,-0.1845,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:59:33.551899582+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773014100,27,65969.3,,,,,,,,,,,,,975,,2,97,,,,,UP,0.019,0.02,REAL,0.1896,66041.68,65944.28,-0.1475,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:59:33.551955927+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773014100,27,1.34,,,,,,,,,,,,,217,,2,96,,,,,UP,0.019,0.02,REAL,0.1935,1.34,1.34,-0.1621,,,,,,,,,,,,,TAKER_FORCE
2026-03-08T23:59:33.777043245+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773014100,27,81.58,,,,,,,,,,,,,7.7,,8,85,,,,,UP,0.03,0.13,REAL,0.2935,81.66,81.53,-0.1541,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:59:33.777126571+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773014100,27,1937.62,,,,,,,,,,,,,494.6,,3,96,,,,,UP,0.02,0.03,REAL,0.1883,1939.47,1935.89,-0.1845,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:59:33.777168514+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773014100,27,65969.3,,,,,,,,,,,,,1080,,2,97,,,,,UP,0.02,0.02,REAL,0.1919,66041.68,65944.28,-0.1475,,,,,,,,,,,,,MAKER_FILL
2026-03-08T23:59:33.777209856+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773014100,27,1.34,,,,,,,,,,,,,53.3,,3,95,,,,,UP,0.03,0.03,REAL,0.3055,1.34,1.34,-0.1621,,,,,,,,,,,,,MAKER_FILL
2026-03-09T00:00:00.083262595+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773014100,0,81.59,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.03,,,81.66,81.59,-0.0745,DOWN,CL,0,0.99,0.3087,0.0178,-0.053,119.2282,219.2282,112,47,,,
2026-03-09T00:00:00.083418591+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773014100,0,1937.1,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.02,,,1939.47,1936.98,-0.1284,DOWN,CL,0,0.99,0.3087,0.0115,0.263,119.5442,219.5442,113,46,,,
2026-03-09T00:00:00.083512753+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773014100,0,65971.2,,,0.04,,,,,,,,0.04,,,,,,,,,,,0.02,,,66041.68,65971.75,-0.1059,DOWN,CL,0,0.99,0.2994,0.0118,-0.5223,118.7589,218.7589,112,47,,,
2026-03-09T00:00:00.083613906+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773014100,0,1.34,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.03,,,1.34,1.34,-0.1479,DOWN,CL,0,0.99,0.3088,0.0185,-0.4248,118.8563,218.8563,112,47,,,
2026-03-09T00:00:00.813877773+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773014100,0,81.61,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.03,,,81.66,81.59,-0.0748,DOWN,CL,0,0.99,0.3087,0.0182,-0.2428,86.1806,186.1806,83,43,,,
2026-03-09T00:00:00.814680574+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773014100,0,1937.3,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1939.47,1936.96,-0.1293,DOWN,CL,0,0.99,0.3087,0.0062,-0.4304,85.993,185.993,83,43,,,
2026-03-09T00:00:00.814844372+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773014100,0,65979.25,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.019,,,66041.68,65971.46,-0.1063,DOWN,CL,0,0.99,0.3056,0.0116,-0.5307,85.8927,185.8927,83,43,,,
2026-03-09T00:00:00.814913305+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773014100,0,1.34,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,1.34,1.34,-0.1483,DOWN,CL,0,0.99,0.3088,0.0119,-0.5302,85.8932,185.8932,83,43,,,
2026-03-09T00:00:10.317850443+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773014400,290,65963.38,0.51,0.5,0.01,83.1,757.2,50,49,0,0.5,0.49,0.01,757.2,83.1,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T00:00:10.318008080+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773014400,290,1936.9,0.52,0.51,0.01,79,69,51,48,0,0.49,0.48,0.01,69,79,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T00:00:10.836533101+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773014400,290,65971.95,0.51,0.47,0.04,448.2,638.8,47,49,0,0.53,0.49,0.04,638.8,448.2,49,47,0,0.511,0.531,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-09T00:00:10.836700795+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773014400,290,1937.19,0.52,0.51,0.01,487,10,51,47,0,0.49,0.48,0.01,10,487,47,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T00:00:12.395046366+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773014400,288,81.59,0.5,0.48,0.02,10,6,48,50,0,0.52,0.5,0.02,6,10,50,48,0,0.501,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T00:00:12.913348342+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773014400,288,81.61,0.52,0.51,0.01,26.8,8.3,51,46,0,0.49,0.48,0.01,8.3,26.8,46,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T00:03:08.431082637+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773014400,112,1.34,0.5,0.49,0.01,7,36.5,48,50,0,0.51,0.5,0.01,36.5,7,50,48,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T00:03:08.743474737+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773014400,112,1.34,0.5,0.47,0.03,37.6,41.3,47,49,0,0.53,0.5,0.03,41.3,37.6,49,47,0,0.501,0.531,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-09T00:04:33.447944978+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773014400,27,1939.82,,,,,,,,,,,,,914.9,,2,97,,,,,DN,0.019,0.02,REAL,0.1935,1937.03,1939.45,0.1247,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:04:33.448072510+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773014400,27,81.75,,,,,,,,,,,,,24,,2,97,,,,,DN,0.019,0.02,REAL,0.1823,81.59,81.74,0.1785,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:04:33.448133492+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773014400,27,1.34,,,,,,,,,,,,,350.7,,1,98,,,,,DN,0.01,0.01,REAL,0.0942,1.34,1.34,0.1953,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:04:33.448196757+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773014400,27,66090,,,,,,,,,,,,,3105.5,,1,98,,,,,DN,0.01,0.01,REAL,0.0998,65971.41,66085.22,0.1725,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:04:33.581856918+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773014400,27,66089.99,,,,,,,,,,,,,2692.5,,1,98,,,,,DN,0.01,0.01,REAL,0.0942,65971.41,66085.22,0.1725,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:04:33.581974946+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773014400,27,1939.82,,,,,,,,,,,,,914.9,,2,97,,,,,DN,0.019,0.02,REAL,0.1935,1937.03,1939.45,0.1247,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:04:33.582041437+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773014400,27,1.34,,,,,,,,,,,,,350.7,,1,98,,,,,DN,0.01,0.01,REAL,0.0978,1.34,1.34,0.1953,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:04:33.582106534+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773014400,27,81.75,,,,,,,,,,,,,24,,2,97,,,,,DN,0.019,0.02,REAL,0.1935,81.59,81.74,0.1785,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T00:05:00.639643863+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773014400,0,1941.07,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,1937.03,1940.57,0.1826,UP,CL,0.99,0,0.3088,0.0119,-0.5302,84.1591,184.1591,83,47,,,
2026-03-09T00:05:00.639823996+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773014400,0,81.81,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.019,,,81.59,81.79,0.2413,UP,CL,0.99,0,0.3056,0.0112,-0.1544,84.5349,184.5349,83,47,,,
2026-03-09T00:05:00.639915242+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773014400,0,1.34,,,0.03,,,,,,,,0.03,,,,,,,,,,,0.01,,,1.34,1.34,0.2188,UP,CL,0.99,0,0.3025,0.0058,-0.2341,84.4552,184.4552,83,47,,,
2026-03-09T00:05:00.639999220+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773014400,0,66143.98,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,65971.41,66132.95,0.2449,UP,CL,0.99,0,0.3087,0.0062,-0.4304,84.2589,184.2589,83,47,,,
2026-03-09T00:05:00.778935729+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773014400,0,66148.01,,,0.04,,,,,,,,0.04,,,,,,,,,,,0.01,,,65971.41,66132.95,0.2449,UP,CL,0.99,0,0.2994,0.0058,-0.4263,118.1178,218.1178,113,50,,,
